rating,user_name,date,contributions,review_text,id_resto
4.0,TravelinSteve2013,June 6 2015,136,"Browsing down Rue Merciere in Lyon, my colleague and I came upon this restaurant that displayed a wide selection of dishes. I started with the carpaccio, which was ok, followed by the beef fillet which was very tender and prepared quite well. We paired our dinner with a bottle of Saint-Joseph red wine. Finished with Rum Baba for dessert and enjoyed the street entertainment as well. Great place, lovely atmosphere for romance, friends or business colleagues.",13
1.0,Astrid M,May 27 2015,2,The meal for two of us was pleasant but when we received the bill it included both our main meals duplicated so we were being charged four times and not twice.  I always check my bills and saw this so called our waitress over. Within seconds (and I mean seconds) she came back with the correct bill. My question is how could she have possibly produce the correct bill so quickly? You've been warned!   Always check your bills especially if in another language. Unfortunately for our wily waitress I read French!,13
5.0,Dani K,May 23 2015,9,"I stumpled upon this place just after I arrived in Lyon. I was attracted by the nice look of the place and the menu they offer. I had a lovely hot sausage with potatoes and for dessert a Rum Buba, a cake soaked in rum (take as much rum as you like).",13
2.0,Mamma708,May 20 2015,17,"If you have to dine at any of the busy restaurants at rue Merciere, this one might not even be your worst choice. But still: We chose this by recommendation in Tripadvisor and after seeing a friendly waiter smiling at people passing by ... It was a Saturday evening and the restaurant seemed to be very attractive - a queue outside spoke for this.  We were seated on a line of tables in the middle of the restaurant - tables were were attached to one another. It was too busy, too loud, too restless, too many clients seated too close to one another.  There were too few waiters / waitresses in our opinion. The ones on duty were nearly running which left us at unease - orders were forgotten and sometimes even the customers. A couple seated next to us waited to leave their order for a bit too long and finally decided to leave the place.  The ambiance was too hasty and too loud. Unfortunately the food did not make up for any of this. A salade de chevre as a starter was OK - hard to to miss. The main courses : - ribs de beauf a point; the meat was tasteless. A skewer of veal/lamb/boeuf with pommes dauphines was a poor suggestion of a meal; the meat was rock hard and unfortunately the potates did not make up for that. We also had to ask for our wine after main courses were already delivered - We could not wait to get out of the restaurant. Pity for the staff as they clearly tried their best. But you can only talk so fast and make your self understood and heard. Let alone hear the client who is placing an order - the place was understaffed (also the kitchen , as we could look right into it) and overcrowded. I do not recommend at all. Cost: A bottle of wine , 1 ltr of mineral water, entrees, main courses, 89 euros.",13
4.0,Jack H,May 17 2015,11,"I came with my parents (who don't speak a word French!) and the staff were very friendly and accommodating. We ordered beef which was beautifully cooked with a good side potato dish. I ordered the 'enfant terribles' burger which I was sceptical about because they add fois gras to it, but it was delicious!!!",13
5.0,Barry H,March 2 2015,97,"Had to wait to get a seat for dinner and the seating is very intimate as you are sitting right next to perfect strangers but that is often the French way. The food, wine and service was excellent. Definitely recommend the foi gras ravioli.",13
4.0,RegHollis,February 26 2015,186,Very good and busy. You need to sit down well before 8 to be sure of a table in Lyon. On our first evening we struggled to eat because we assumed people would eat late. I had foie de volaille salad to start and it was fantastic - garlicky heaven. Pigs trotters for main was tasty and nearly all bone - but I'm afraid that's really how pigs are made. A pot of vin rouge was good value.,13
4.0,DaveFaull,January 22 2015,134,We choose this restaurant on a cold January evening. We cozy and welcoming environment. I ate the Lyonnaise salad and a steak. Both were excellent - I was very pleased with both. Wine choice was good We ordered a tarte tartin - it was dreadful - unlike any tarte tartin I have ever eaten before. Strongly recommend that you order something else - but on balance the other parts of the meal rescues the overall experience,13
5.0,GrumptyDumtpy,November 24 2014,231,We ate here last night we both had steak in a pepper sauce with veg and daupheniose potatos. Food was really great. The steak was a little less done than i would normally have but i think that English well done is very different to French well done. That said it was a good cut and was very enjoyable. We had the chocolate fondant for dessert which was amazing. i would eat here again without hesitation and would recommend it to others.,13
3.0,trip_traveller212,October 15 2014,159,"If you want to go to a restaurant on sunday, you might get into trouble and walk through that food concourse and stumble upon this restaurant. It's okay, but Lyon has so much more to offer! Service is nice and food is okay. But nothing unique about that place. Better places to go!",13
3.0,ScotlandUKJanice,September 18 2014,26,Lovely restaurant but was not impressed with the food or service. waiter was rude and made us feel unwelcome. The wine was nice !,13
3.0,mdawkins747,September 13 2014,84,My wife had a perfect fillet steak bit my fish was rubbish. The service is very friendly but on our second visit the quality wad again mediocre..,13
4.0,LBK3,September 6 2014,29,"Location is perfect, good selection of local wine and a few half bottle options which is great when dining alone. The lyonnaise salad was awesome. Second course sausage with mustard sauce was rich and I could not finish it, but the quality was solid. Saved room for desert and that turned out to be the best decision of the night. House made warm chocolate cake with creme fresh was outstanding. Attentive service (rare) and eager to speak English (more rare).",13
3.0,Turalid,May 9 2014,56,"I went to the restaurant on the 6th of May. There were not a lot of people. The waiter was very polite and they served the food rather fast. I ordered beef carpaccio and beef steak tartar uncooked. The same night had a terrible food poisoning, had to call a doctor. Be careful with raw food.",13
4.0,Ms F,April 27 2014,185,We dined here on a Saturday night without having booked a table and were very lucky to get in. The restaurant is very situated and decorated in typical French style with the tables extremely close together. There was a simple selection of French food available as you would expect from a bouchon. The waiter was very helpful and explained which meat (or part of the animal) was involved in each dish.,13
3.0,HiddenCaviar,January 25 2014,980,We found this restaurant a little expensive for drinks and in the end very crowded. The food was nice enough and well served with friendly staff.,13
1.0,Hayuelos,November 10 2013,253,"Not just the ""enfants"" are terrible here but also the food is so....if you want to experience a real bouchon go to ""Chez Paul""",13
3.0,Robert O,October 13 2013,125,I ordered the andouille with ratatouille and it was so so. The other party members left their plates half full. The tarte praline was great,13
4.0,ian j,October 8 2013,48,"We enjoyed good food and great service. Friendly and helpful staff, reasonably priced. We returned as we had enjoyed the first time and had an equally good evening. I would definite recommend it.",13
3.0,JacksterDelaware,October 3 2013,64,A group of us from a river boat tour decided to try the legendary food in a city known for its gastronomy in a typical bouchon. Our concierge recommended Les Enfants Terribles (Naughty Children) located right in the middle of rue Merciere. It certainly looked the part but the food was nothing special. Our service was slowed a little by our lack of familiarity with french dishes and a scarcity of wait staff. We weren't overly disappointed but a unique dining experience - it was not.,13
3.0,Tommillinchip,October 2 2013,56,"Whilst in Lyon we thought it would be rude not to visit a traditional 'Bouchon' and headed down the Rue Mercière to see what we could find. We eventually settled on Les Enfants Terribles as the decor, food and name were enticing.  When we arrived we were offered an outside seat and our drinks order was taken. I chose the sheep's foot for starter and a quenelle for main. Both dishes whilst intriguing were average and not what I expected from a restaurant on the main restaurant street in the city. To add to our woes, we had to wait nearly 20 mins after having finished our mains to be served again. It was fortunate that French film star Lambert Wilson was filming a few doors down as some star spotting was a welcome distraction. I am not saying this restaurant is terrible, but I would recommend booking in advance and to choose somewhere like the café des féderations (as made famous by Raymond blanc) for a better overall experience and food.",13
1.0,CelineetStefano,September 10 2013,10,"at first sight, even so you know you are in a touristical place, the restaurtant looks good and friendly. The wine (st Joseph 2011) was good but not cheap (48E) but when it came to food... we understood that we had made a mistake. the salad was uneatable as way too salted and the sauce gribiche was actually a bearnaise. the whole was overcooked or better cooked twice, once before to be frozen and once before of serving. i than recomend to avoid that place.",13
5.0,Travelbugsforlife,August 9 2013,1113,Waitstaff was patient with me since I speak very limited French. They had a menu in English. Food was incredible.,13
4.0,billwatts,August 3 2013,27,"The Enfant Terrible is a great restaurant on Rue Mercier which is a pedestrian only street with more than 50 restaurants both sides of the street. The street is also refered to by locals as the ""Dining room of Lyon"". The Enfant Terrible serves very good dinners with no rush. I thoroughly recommend the Fish Soup which is great and often served with great theatre. A thoroughly good restaurant",13
2.0,Leif S,July 23 2013,4,"Looking for a straight forward Bouchon meal in the restaurant street of Rue Merciere my wife and I stumbled into this place and were well received by the young waiter. Our mistake this evening was to have the English menu which misled one of us to choose the ""special Beaujolais sausage with mustard sauce"" from the specials menu. The special sausage turned out to be an “andouillette “and the mustard sauce was just hot mustard. The tripe sausage was probably just as it should be, tasting boar and cowshed, so I should have known better, silly me. The “salted pork” dish chosen by my wife was ok, but nothing more. Our choice of a Chiroubles Beaujolais wine was served at about 32 C (outside temperature this day), and I would estimate, and it took about 20 minutes to accommodate our request for a cooler. Please pay more respect to your fantastic products, and serve this very good wine at the right temperature. And yes, after some time on ice it turned out to be really good.",13
2.0,CheffromIreland,June 9 2013,1,"Roughly 40 seater restaurant, 3 waitresses plus 1 manageress. Arrived at around half 8, nuce menu pulled us in, decided to eat there. Were seated pretty quickly, however it took 20 mins before the order was taken. We had salad of foie gras and calf s foot salad, starters didnt arrive quickly but were tasty. Another 15 mins before plates were cleared. Main courses were duck breast (over cooked) and pike dumpling (really good). No staff to be seen even though restaurant wasn't even half full. Had to wave several times for them to clear the table. Once the plates were taken away we waited for a server to take a dessert order. Staff that weren't busy had to be called each time in order to get service, overcharged by 2 desserts on the bill, coffee ordered but not received, manageress spent most of the evening in a cafe across the lane.",13
5.0,Chamukin,April 15 2013,47,"Located in Lyon's restaurant center, Les Enfants is a must. We tried Escargots Burguinone, Filet au Poivre and everything was excellent. Service was very good, attentive and friendly. The zone in wich is located has a very good athmosphere. Don´t miss it!!!!",13
3.0,Douglas M,March 31 2013,18,"I admit that I suffer from too much rich food today so I maybe a bit off. This place was nice, fun with loads of tick-tack atmosphere but I did not really sense the personality of the place. I sort of did not get the new-age background music with the kitschy décor and traditional Lyon menu. All sort of a miss match maybe. Service was very good - friendly, patient with my poor French skills, helpful and attentive.  The food actually was quite nice, fresh beautiful salad, followed by nice (but rich) fish dish. Good was good (maybe very good) but it would not stand out as someplace super special or unique in this gastronomic town.  Cost for the overall meal seemed a bit steep but this is a super tourist street so that is sort of to be expected. That said, in comparison with other meals in Lyons, this was good but not at the top of the list.",13
3.0,Jonas S,March 10 2013,55,"Last week I was visiting, for the third time in the last 15 months, this straight-forward little restaurant in the middle of Lyon. The menu, which seems to be identical to my previous two visits, is traditional with local specialties. The food is good and uncomplicated with several set menus to choose from besides the à la carte. The size of the desserts will guarantee that you will not leave hungry. Service was as fast and friendly as can be expected on a touristic street where guest turnover is a likely measurement of profitability. All in all a solid experience, maybe more safe than adventurous.",13
3.0,gwen c,January 3 2013,118,"We happened to fall upon this place as we were visiting Lyon such a tourists do. It wasn't such a bad experience, the food was relatively good, however the service was left to be desired. Our waiter mixed orders with other tables and was very quick at some moments, and then really long at others...",13
3.0,Gwen V,November 15 2012,412,"I had a wonderfully-cooked piece of salmon on Kosher salt meal and the servers were very attentive. It wasn't too crowded, The decor is a bit dated (say the mid-60s) but otherwise a nice place.",13
4.0,kenc,November 10 2012,622,"This place, a traditional Lyonnaise Bouchon, looked interesting when we were looking for somewhere to eat, so we booked a table for six for dinner. The restaurant is very nice and cosy inside and the walls are adorned with vintage posters of tennis, golf and other sports. They knew we were British and handed us menus in English without the need for us to ask. By 8.00pm, every table was occupied.  We chose a wide range of starters amongst us, ranging from salad Lyonnaise to a fish soup. All six in our group thought our starters were excellent, if sometimes a little on the large side. Main courses were similarly good, and fairly generous in size. Desserts were also very good and were mostly traditional tarts. The only downside, and this was a minor issue, was that the coffees were very small and came with wholly insufficient milk leading to us having to ask for another jug. The restaurant was not cheap. We paid €57 per head. But the meal was very good overall. There was a good atmosphere. It was warm and had a certain buzz about it, emanating from the rather enthusiastic staff. Would definitely go again!",13
4.0,Nihan O,October 28 2012,17,The first thing that I liked about the restaurant was its name. It is a typical family owned bouchon with a differentiating decoration of tennis posters. I had a fine piece of rib steak and my daughter had a veal escalope with morel sauce. Both very delicious. The dessert and cheese were also very good. Service was good but a bit slow.,13
5.0,Maximmillian,October 20 2012,9,"We didn't book and the town was busy. at 9 p.m.this restaurant and the patrons were all enjoying themselves. We were welcomed and squeezed in next to a very jolly group and had delicious St Jacques Provencale and Rhum Baba ( They let you pour the rum over the Baba from tell bottle) It was like being at a party. The service was excellent, the waiters very friendly and helpful as well and after a bad experience the night before this meal at les Enfants would definitely ensure we returned to Lyon",13
2.0,Gtchaz,September 7 2012,29,"This traditional Lyon style 'bouchon' is on the main strip of restaurants Rue Merciere - between the Rhone and Soane rivers on the 'presque ile'. In fairness - we found out later this whole street is a bit of a 'tourist trap' and there are much better 'bouchon' style eateries dotted around the city ! The food at Les Enfants Terribles was actually not bad - a bit 'heavy' for our taste but offering most of the traditional Lyonnaise dishes. The waiter service was verging on the comical - business was brisk , but we were left waiting 40 minutes for desert and coffee that was 'forgotten' and had to be re-ordered ! At the second time of asking the desert appeared but the coffee was 'forgotten' again !! However that did'nt stop our waiter from charging us for the non-existent coffees when we asked for the bill !! If you find yourself on this street - give Les Enfants a miss and head south until you find the italian restaurant Fuxia - great salads !!",13
4.0,777777Nicolas7777777,July 18 2012,264,"Good frensh food, really nice street atmosphere on the terrace",13
5.0,mblam7,June 3 2012,263,"On a lane filled with good restaurants, this place stood out. The service crew was fantastic (a nice change from Paris). All four dishes were prepared perfectly. The pricing was quite good, even better when you consider the quality. The calf liver ( I know, I know...) was said to be fantastic and best ever by my companions...I had the fish, garlic potato and mushroom cassarole.....yummmmm. The wine list was better that average.",13
5.0,Charlotte L,May 28 2012,97,We lived in Lyon for four years and this was our favourite restaurant. Guests and business colleagues were always impressed when visiting city. Good price and excellent Lyonnaise food.,13
4.0,HiddenCaviar,November 2 2011,980,"At first I was very wary going to a restuarant in what could be classed as a tourist trap with my wife on a busy holiday weekend. But the surprise was pleasant as at first there were no tables, but the waiter said to take a seat in the bar opposite and he would find us. My wife did not believe he would come given the people on the street, but he did and escorted us to a table. Again a little sceptical about ordering a filet steak in a restaurant like this, but I did and to my surprise it was amazing. Cooked to perfection and just the steak I had been dreaming of for weeks. The morel sauce was a wonderful accompaniment. the only downside was that my wife as a vegetarian had very little to chose from, but that is Lyon a city known for its meat.",13
3.0,Ndoran,October 29 2011,1,Le menu du jour sounded appetising but was mediocre and poor value. The ravioli au crabe main course was swimming in a bland cream sauce. We felt cheated eating out in a great gastronomic city like Lyon especially after our fab meal the night before in Bistrot Jul on quai du Bondy. Not worthy of my euros.,13
4.0,Everson M,October 15 2011,20,"This restaurant is not suitable for families with children as it has no menu for them. Food was ok, but not good enough for the price paid. The Kebab was raw and cold (it was ordered medium). Beer was warm... The ambiance is great, but they could improve the food.",13
4.0,Vanfamilyof5,June 8 2011,44,"This is a lovely restaurant decorated with antique tennis posters (sounds odd but it works). The menu is similar to other bouchons, but the wait staff and kitchen staff are so friendly it is a standout on this street full of great restos. We ate there for dinner, outside on the lovely rue Merciere, with our three boys after a day of shopping. Despite two table moves (because of rain) and a whiny 5 year old, the staff did everything they could to please us; they split a wonderful salmon tartare & fries entree into two plates for the kids, they let us share appies as our main courses, and they put up with out appalling French without switching to English! The food is great for the adults and the menu isn't daunting for kids, which is rare. We've enjoyed a few meals here, now, and enjoy it every time.",13
4.0,ALFR2701,May 13 2008,1,Pour les pauses sucrées,13
4.0,Sined,November 18 2024,15,"Desire for pan-fried liver then direction the terrible children. No disappointment everything is ok the welcome the service and the dish accompanied by a homemade gratin advised by the waiter who has a lot of craft. However, watch out for the price of the glass of wine....",13
4.0,K7322,November 11 2024,696,Dynamic welcome Very nice and smiling waitress Map with choice. The dishes are good and hearty. The tables are a little too stuck together; so we enjoy the conversation of the neighbors 😅,13
5.0,grm83,November 3 2024,51,"Pleasant moment with friends! Great service, small local dishes. We enjoyed it. I recommend this restaurant",13
5.0,marcl187,October 19 2024,35,We had a great evening. Delicious dishes impeccable service and beautiful atmosphere. We recommend this restaurant,13
4.0,hélène R,September 22 2024,136,"Rediscovered by chance but very good reception, regional meal with very tasty dishes .good value for money.lots of choices.very good desserts.",13
4.0,spiritofpanama,May 4 2024,31,Very good food - especially the Lyon specialties were excellent. The chef cooks there himself. Service was great! Very nice atmosphere-,13
5.0,sophie R,April 15 2024,190,"Superb welcome very pleasant and smiling staff, we even enjoyed a private room pike quenelle: a marvel",13
1.0,stéphane s,March 5 2024,1,"To avoid absolutely, glass of givry charged at 16 euros, we asked for a glass of red wine, the waitress offered us different wines, information on the price would have been welcome. We reported our dissatisfaction when paying, very unpleasant person and invited us not to come back. To absolutely avoid",13
5.0,Julie F,December 29 2023,43,Excellent !!! everything was perfect the staff is very friendly the dishes were excellent we had a very good time We will come back with pleasure,13
1.0,vincco,November 4 2023,9,"Arrived at 12:15 p.m.... three people, two marrow bones as a starter... waiting 48 minutes, another 50 minutes of waiting to hope to have our dishes without having them... We left without having any excuses.. Just a note telling us that we had taken a starter… on the other hand all the tables that arrived after us were already in the café or straightened…",13
5.0,Fastbobo,October 13 2023,166,Very good Lyonnais cork with a varied menu. The dishes are good and generous. Our servers were perfect. I recommend. Good atmosphere in the restaurant.,13
5.0,GoPlaces295040,October 10 2023,2,Excellent meal but service a little long. Relatively expensive meal for a Lyonnais cork.,13
4.0,Marielle F,August 19 2023,33,"We have already dined in this restaurant and always as good, for us, it is the best on rue mercière (especially for the calf's head). Too bad, glass of wine a little expensive! We will come back.",13
5.0,Sophie S Rapatel,August 7 2023,204,"Good table. Lyon specialties are up to par. Typical decoration of Lyonnais corks. Attentive servers. In short, a good address to try. You will not be disappointed.",13
