rating,user_name,date,contributions,review_text,id_resto
4.0,PJYEYE,February 15 2024,85,"very good corchon lyonnais in a very nice setting, small downside too bad there is no checkered tablecloth like in the corchons lyonnais ;), but otherwise very good cuisine, very friendly staff and knowledgeable about their products, suggesting a good food and wine pairing, restaurant to recommend and remember to book.",52
5.0,Pascal D,February 14 2024,7,"Very warm welcome, discreet and very professional service! I highly recommend this address. Refined and very fresh cuisine. Don't change anything, everything is perfect! Well done ! 👏👏👏",52
5.0,chantal f,January 27 2024,7,We were wonderfully welcomed and advised. The dishes were delicious. The place is nice. I recommend it.,52
5.0,Léa,January 1 2024,3,"Very good restaurant, a pleasant family atmosphere. We eat very well there, at a more than fair price, especially since the restaurant is very well located! The team is very warm and the service was great!",52
5.0,Nicolas M,January 1 2024,2,Very good restaurant in old Lyon Very pleasant and kind waitress More than fair price with quality product,52
5.0,Herve VLT,December 29 2023,6,A great discovery in old Lyon. Very warm welcome and quality dishes. It is better to book.,52
5.0,Brigitte B,December 18 2023,14,Great discovery of this Lyonnais cork. Welcoming and efficient welcome and staff. Succulent dishes. Well done !,52
5.0,Scenic55897723151,December 6 2023,1,"Typical Lyonnais cork: everything was at the top: ultra friendly, efficient staff, and efficient service! The food was also delicious. Well done!",52
5.0,guitoune82,December 4 2023,90,"We came to taste Lyon specialties after braving the cold on the Saintelyon. Excellent Lyonnais cork, warm welcome and generous dishes for a very reasonable price.",52
5.0,antoine984,November 15 2023,70,"A great wine pairing, real bread (that's a change), service with a smile and a view of the cathedral, what could be better?",52
5.0,Anne J,November 11 2023,6,"Typical Lyonnais cork, we enjoyed it. Very generous dishes with quality products. Very professional and very friendly person.",52
5.0,Elianetravel123,October 27 2023,4,Very nice welcome. Very cozy restaurant. Careful and warm service. Excellent food. Absolutely recommended,52
5.0,Henri M,October 23 2023,2,"Hello, we ate very well in this restaurant, the dishes were delicious and very plentiful, very warm welcome and top service, very good value for money if we had to do it again without hesitation we will come back to eat at the Auberge des Canuts.",52
5.0,Romain L,October 19 2023,39,"Typical Lyonnais bouchon, efficient traditional cuisine and very friendly waiters. The atmosphere is very friendly!",52
3.0,Gaetano,October 11 2023,35,"Lovely setting, with tables on the beautiful square, but the cuisine is a little disappointing. Friendly service, if a little slow.",52
5.0,Mahico,October 9 2023,5,"Very nice atmosphere on Place Saint Jean, very friendly and fast service, and really good Lyonnais cork cuisine",52
5.0,Brigitte P,October 6 2023,3,"Very good atmosphere, great waiter and excellent typical Lyon dishes. I recommend 👌😊!",52
5.0,nicolej970,October 5 2023,5,"This is our second visit to this restaurant. If you want “real” Lyonnaise cuisine, go for it! Delicious dishes, friendly welcome and fast service. An address to recommend.",52
5.0,philippe b,September 26 2023,1,"Warm welcome, availability and excellent service. Good cuisine and a very attractive regional menu.",52
5.0,Karibou44,September 25 2023,20,"Despite the Rugby World Cup and overflowing guests, the welcome, the service and the food are worthy of a great Bouchon Lyonnais",52
5.0,GUILLAUME M,September 19 2023,3,"Good Bouchon Lyonnais tried thanks to an offer from ""the fork"". Excellent cuisine where everything is homemade. Impeccable and attentive service. To recommend !",52
5.0,PHILIPPE P,September 13 2023,1,Excellent restaurant. We ate very well and were very well received. Fast service . I recommend.,52
5.0,Kat LEMA,September 6 2023,1,"Very pleasant location, top service, delicious food and menus offering very good value for money.",52
5.0,Carole B,August 31 2023,58,I recommend the typical Lyon menu. Everything was very good and in ample quantity. The location near St Paul's Cathedral is very pretty and the waitresses are very friendly.,52
4.0,Christophe D,August 30 2023,67,Good welcome and good food. Unfortunately the heatwave did not allow us to fully appreciate this restaurant even though we ate outside.,52
5.0,Naticha C,August 21 2023,1,Perfect for enjoying Lyon specialties in a very pretty setting Personal Care We recommend as a couple or between friends and family,52
5.0,Virginie T,August 15 2023,1,"A very warm and friendly welcome When it comes to cooking, a treat A little stopover in the heart of old Lyon Which demonstrates Lyon's gastronomy",52
5.0,jbsandifort,August 15 2023,9,"Perfect ! The meal was delicious, very good starters, main courses, cheese and dessert. The wine was also very good",52
5.0,spinuche,August 10 2023,31,"Very good experience. Quality Lyonnaise cuisine. Smiling, efficient and attentive service. Good value for money. I recommend,",52
5.0,Jean Benoit B,August 7 2023,2,Address to advise Good typical Lyonnais dishes Friendly welcome and fast service We will come back,52
5.0,Loic S,August 5 2023,1,"Impeccable service of Lyonnais dishes, very simple but so good, a real pleasure for the palate, I recommend without any problem",52
5.0,Stéphane L,August 4 2023,1,Excellent and pleasant service from start to finish Tasty traditional cuisine A crazy rum baba!,52
5.0,bertrand s,August 2 2023,7,"This is the second time we have come to this establishment and once again we found a warm welcome, a super friendly and very professional service team, the dishes served were excellent (congratulations to the kitchen brigade) this restaurant is a gastronomic gem in absolutely discover if you pass through Lyon Schaerer family",52
